5
#n DRF4PFI258.PV	DRF4UTI744.PVA	DRF4PFIC25.PV	DRF4HFIC41.PV	DKGUFAI502X.PV
  5.3133167e+000	 -1.2758385e+000	  7.9674420e+001	  1.0489946e+002	  3.5665917e+004	
  5.3183984e+000	 -1.6435678e+000	  7.9698023e+001	  1.0521203e+002	  3.5488395e+004	
  5.3773252e+000	 -1.9403225e+000	  7.9536909e+001	  1.0513508e+002	  3.5241514e+004	
  5.3389440e+000	 -2.1803641e+000	  7.9595369e+001	  1.0502854e+002	  3.5514314e+004	
  5.2933468e+000	 -2.4204057e+000	  7.9550594e+001	  1.0509146e+002	  3.5999051e+004	
  5.2787842e+000	 -2.6604473e+000	  7.9731151e+001	  1.0510622e+002	  3.6500383e+004	
  5.2807300e+000	 -2.8275777e+000	  7.9789278e+001	  1.0504210e+002	  3.6619494e+004	
  5.2941927e+000	 -2.7361573e+000	  7.9609790e+001	  1.0503309e+002	  3.6228132e+004	
  5.2853072e+000	 -2.6219915e+000	  7.9587155e+001	  1.0504386e+002	  3.6296240e+004	
  5.2723238e+000	 -2.5078257e+000	  7.9608071e+001	  1.0489966e+002	  3.6363867e+004	
  5.2831785e+000	 -2.3934332e+000	  7.9504844e+001	  1.0505519e+002	  3.6432857e+004	
  5.2717116e+000	 -2.2050514e+000	  7.9585999e+001	  1.0516327e+002	  3.6539528e+004	
  5.2983791e+000	 -1.9575464e+000	  7.9552743e+001	  1.0507817e+002	  3.6177891e+004	
  5.2949385e+000	 -1.7100414e+000	  7.9666181e+001	  1.0498129e+002	  3.6239902e+004	
  5.3089417e+000	 -1.3877326e+000	  7.9648501e+001	  1.0474460e+002	  3.6197942e+004	
  5.3003645e+000	  5.7187453e-002	  7.9577251e+001	  1.0547230e+002	  3.6502243e+004	
  5.2554001e+000	  1.9544667e+000	  7.9511397e+001	  1.0465433e+002	  3.7162562e+004	
  5.2685132e+000	  5.2827695e+000	  7.9515372e+001	  1.0509605e+002	  3.7475246e+004	
  5.2648580e+000	  5.9904732e+000	  7.9531471e+001	  1.0494128e+002	  3.7835874e+004	
  5.2614821e+000	  4.9389774e+000	  7.9606418e+001	  1.0471422e+002	  3.7959296e+004	
  5.2442789e+000	  3.8746901e+000	  7.9495435e+001	  1.0492525e+002	  3.8202382e+004	
  5.2643166e+000	  3.0626411e+000	  7.9637102e+001	  1.0514331e+002	  3.7814619e+004	
  5.2633518e+000	  2.3138294e+000	  7.9584369e+001	  1.0495120e+002	  3.7517733e+004	
  5.2642249e+000	  1.5650177e+000	  7.9566746e+001	  1.0492339e+002	  3.9003859e+004	
  5.2567468e+000	  8.1620595e-001	  7.9509985e+001	  1.0499364e+002	  3.7798939e+004	
  5.2236519e+000	  6.7394249e-002	  7.9562668e+001	  1.0520866e+002	  3.8115551e+004	
  5.2650200e+000	 -5.7086285e-001	  7.9387880e+001	  1.0482092e+002	  3.8978528e+004	
  5.2432508e+000	 -8.1708192e-001	  7.9519986e+001	  1.0487364e+002	  3.8050324e+004	
  5.2242506e+000	 -1.0288873e+000	  7.9665605e+001	  1.0494419e+002	  3.8346131e+004	
  5.2273198e+000	 -1.2652032e+000	  7.9714390e+001	  1.0483477e+002	  3.8204443e+004	
  5.2491622e+000	 -1.5211041e+000	  7.9514375e+001	  1.0488295e+002	  3.7700651e+004	
  5.2425874e+000	 -1.7770050e+000	  7.9625971e+001	  1.0533795e+002	  3.7742329e+004	
  5.2532467e+000	 -2.0329058e+000	  7.9592430e+001	  1.0817942e+002	  3.7848888e+004	
  5.2554622e+000	 -2.2888067e+000	  7.9563727e+001	  1.1004197e+002	  3.9132694e+004	
  5.2839068e+000	 -2.5447075e+000	  7.9544650e+001	  1.0994702e+002	  3.8086954e+004	
  5.2810891e+000	 -2.8006084e+000	  7.9545459e+001	  1.0993430e+002	  3.8277957e+004	
  5.2860343e+000	 -3.0565093e+000	  7.9691710e+001	  1.1003790e+002	  3.7877730e+004	
  5.2938381e+000	 -2.8266796e+000	  7.9786900e+001	  1.1024652e+002	  3.7785378e+004	
  5.2984467e+000	 -1.8677704e+000	  7.9525704e+001	  1.0991333e+002	  3.7777336e+004	
  5.3232506e+000	 -1.1941930e+000	  7.9648307e+001	  1.0989641e+002	  3.7878266e+004	
  5.2928199e+000	 -1.6438595e+000	  7.9495151e+001	  1.1025300e+002	  3.6346807e+004	
  5.2748660e+000	 -1.8593487e+000	  7.9609988e+001	  1.0993783e+002	  3.8672902e+004	
  5.3098041e+000	 -7.9291921e-002	  7.9506271e+001	  1.1006257e+002	  3.8080887e+004	
  5.3736779e+000	  2.5754135e+000	  7.9664015e+001	  1.0996723e+002	  3.7505387e+004	
  5.3359139e+000	  1.6987897e+000	  7.9529144e+001	  1.0998390e+002	  3.7417690e+004	
  5.2901983e+000	 -1.5379492e-001	  7.9593567e+001	  1.0990139e+002	  3.7881205e+004	
  5.2684234e+000	 -2.4720289e+000	  7.9611161e+001	  1.0987628e+002	  3.7933761e+004	
  5.2638196e+000	 -3.8537804e+000	  7.9716339e+001	  1.1005445e+002	  3.8047160e+004	
  5.2750818e+000	 -4.2017307e+000	  7.9599036e+001	  1.0995975e+002	  3.8023372e+004	
  5.2705869e+000	 -4.3805095e+000	  7.9674077e+001	  1.0992296e+002	  3.7933645e+004	
  5.2594963e+000	 -4.4246030e+000	  7.9645783e+001	  1.0986738e+002	  3.7831474e+004	
  5.2388837e+000	 -4.4686965e+000	  7.9600907e+001	  1.0982760e+002	  3.8177399e+004	
  5.2233876e+000	 -4.5127900e+000	  7.9685524e+001	  1.1005854e+002	  3.8442701e+004	
  5.2624535e+000	 -4.5568834e+000	  7.9538664e+001	  1.0994838e+002	  3.8030981e+004	
  5.2780242e+000	 -4.5837893e+000	  7.9506805e+001	  1.0992064e+002	  3.7386498e+004	
  5.2719372e+000	 -4.5848983e+000	  7.9674162e+001	  1.0986235e+002	  3.7521324e+004	
  5.2719566e+000	 -4.5857535e+000	  7.9494030e+001	  1.0967771e+002	  3.7421486e+004	
  5.2557937e+000	 -4.5866086e+000	  7.9615253e+001	  1.1014041e+002	  3.7490753e+004	
  5.2775632e+000	 -4.5874637e+000	  7.9579867e+001	  1.0997734e+002	  3.7268143e+004	
  5.3139446e+000	 -4.5883188e+000	  7.9558288e+001	  1.1001917e+002	  3.6890695e+004	
  5.3058468e+000	 -4.5891740e+000	  7.9616994e+001	  1.0992191e+002	  3.7125023e+004	
  5.2962185e+000	 -4.5802627e+000	  7.9484587e+001	  1.0985876e+002	  3.7180465e+004	
  5.3246995e+000	 -4.3110271e+000	  7.9436547e+001	  1.1001717e+002	  3.6959619e+004	
  5.2857807e+000	 -3.9258402e+000	  7.9644501e+001	  1.1012091e+002	  3.7157197e+004	
  5.2371345e+000	 -3.5406533e+000	  7.9585032e+001	  1.0992162e+002	  3.7676733e+004	
  5.2648652e+000	 -3.1554664e+000	  7.9647736e+001	  1.1001882e+002	  3.7790033e+004	
  5.2413652e+000	 -2.7702795e+000	  7.9490740e+001	  1.1005574e+002	  3.7604444e+004	
  5.2700044e+000	 -2.3850925e+000	  7.9509867e+001	  1.1006371e+002	  3.7258774e+004	
  5.2639856e+000	 -2.0268897e+000	  7.9585092e+001	  1.1000313e+002	  3.7361206e+004	
  5.2875523e+000	 -2.0736998e+000	  7.9554846e+001	  1.0926690e+002	  3.6796363e+004	
  5.3003291e+000	 -2.2563580e+000	  7.9611950e+001	  1.1017643e+002	  3.6504879e+004	
  5.2635555e+000	 -2.4390161e+000	  7.9503861e+001	  1.0995319e+002	  3.7199183e+004	
  5.2727411e+000	 -2.6216742e+000	  7.9622634e+001	  1.0982401e+002	  3.7564594e+004	
  5.2140538e+000	 -2.8043324e+000	  7.9558760e+001	  1.0985587e+002	  3.8045357e+004	
  5.2456691e+000	 -2.9869905e+000	  7.9760432e+001	  1.0970732e+002	  3.7622652e+004	
  5.1697014e+000	 -3.1696486e+000	  7.9624043e+001	  1.0427810e+002	  3.8125263e+004	
  5.1736515e+000	 -3.3523068e+000	  7.9592285e+001	  1.0019016e+002	  3.8063003e+004	
  5.2169522e+000	 -3.5349649e+000	  7.9557620e+001	  9.9967975e+001	  3.7370724e+004	
  5.2207359e+000	 -3.7097795e+000	  7.9408891e+001	  1.0007598e+002	  3.7029582e+004	
  5.2404562e+000	 -3.7668774e+000	  7.9530016e+001	  9.9923116e+001	  3.7272838e+004	
  5.2539596e+000	 -3.7844930e+000	  7.9653004e+001	  1.0009850e+002	  3.7027303e+004	
  5.3062451e+000	 -3.8021085e+000	  7.9636593e+001	  9.9985536e+001	  3.6418679e+004	
  5.2397065e+000	 -3.8197240e+000	  7.9549486e+001	  9.9903837e+001	  3.7013351e+004	
  5.2263972e+000	 -3.8373396e+000	  7.9643977e+001	  1.0008346e+002	  3.7280291e+004	
  5.2522241e+000	 -3.8549551e+000	  7.9603172e+001	  1.0319533e+002	  3.7303411e+004	
  5.2592812e+000	 -3.8725706e+000	  7.9493234e+001	  1.0499973e+002	  3.7141669e+004	
  5.2759105e+000	 -3.8901862e+000	  7.9633232e+001	  1.0509599e+002	  3.7189638e+004	
  5.2376173e+000	 -3.8973446e+000	  7.9639837e+001	  1.0494723e+002	  3.7668260e+004	
  5.2258367e+000	 -3.8038162e+000	  7.9559351e+001	  1.0690575e+002	  3.7852302e+004	
  5.2969961e+000	 -3.6850454e+000	  7.9681540e+001	  1.1172681e+002	  3.7575111e+004	
  5.3686957e+000	 -3.5662746e+000	  7.9640188e+001	  1.1202934e+002	  3.6758497e+004	
  5.3825408e+000	 -3.4475039e+000	  7.9718501e+001	  1.1198658e+002	  3.6492131e+004	
  5.3861438e+000	 -3.3287331e+000	  7.9623892e+001	  1.1243011e+002	  3.6405524e+004	
  5.3811828e+000	 -3.2480486e+000	  7.9539473e+001	  1.1466254e+002	  3.6576801e+004	
  5.3934432e+000	 -3.3498360e+000	  7.9527050e+001	  1.1487667e+002	  3.6532342e+004	
  5.3913794e+000	 -3.4754676e+000	  7.9500969e+001	  1.1487414e+002	  3.6575116e+004	
  5.3699138e+000	 -3.6010993e+000	  7.9656959e+001	  1.1499675e+002	  3.6763800e+004	
  5.3347155e+000	 -3.7267310e+000	  7.9518087e+001	  1.1493405e+002	  3.6945402e+004	
  5.3212402e+000	 -3.8523626e+000	  7.9495336e+001	  1.1497128e+002	  3.7492005e+004	
  5.2496607e+000	 -3.9779943e+000	  7.9579656e+001	  1.1516121e+002	  3.8088491e+004	
  5.2980499e+000	 -4.1036259e+000	  7.9638149e+001	  1.1495813e+002	  3.7626392e+004	
  5.2992643e+000	 -4.2292576e+000	  7.9598354e+001	  1.1503463e+002	  3.7718754e+004	
  5.3018870e+000	 -4.3548893e+000	  7.9583961e+001	  1.1504587e+002	  3.7480918e+004	
  5.3171528e+000	 -4.5239582e+000	  7.9476886e+001	  1.1506981e+002	  3.7421571e+004	
  5.3102845e+000	 -4.8470628e+000	  7.9603921e+001	  1.1502432e+002	  3.7286220e+004	
  5.3118512e+000	 -5.1837186e+000	  7.9503062e+001	  1.1503106e+002	  3.7400062e+004	
  5.3295300e+000	 -5.5203745e+000	  7.9588265e+001	  1.1512276e+002	  3.7230595e+004	
  5.3123274e+000	 -5.8570303e+000	  7.9718296e+001	  1.1501781e+002	  3.7341508e+004	
  5.3114542e+000	 -6.1936862e+000	  7.9671629e+001	  1.1502071e+002	  3.7603816e+004	
  5.3376668e+000	 -6.1551697e+000	  7.9624880e+001	  1.1501715e+002	  3.7346711e+004	
  5.2995400e+000	 -5.3644772e+000	  7.9553771e+001	  1.1489874e+002	  3.7673195e+004	
  5.2670433e+000	 -4.5526833e+000	  7.9661822e+001	  1.1504354e+002	  3.8268366e+004	
  5.3082630e+000	 -3.7408893e+000	  7.9613577e+001	  1.1509107e+002	  3.7912273e+004	
  5.3297965e+000	 -2.9290954e+000	  7.9509476e+001	  1.1490874e+002	  3.7624502e+004	
  5.2971704e+000	 -2.1173015e+000	  7.9664112e+001	  1.1490592e+002	  3.7917690e+004	
  5.3011773e+000	 -1.3515781e+000	  7.9540337e+001	  1.1498658e+002	  3.7797085e+004	
  5.2828637e+000	 -1.0293554e+000	  7.9663231e+001	  1.1500510e+002	  3.7673074e+004	
  5.2741912e+000	 -8.1830151e-001	  7.9667002e+001	  1.1503161e+002	  3.7725366e+004	
  5.2825395e+000	 -6.0724760e-001	  7.9572246e+001	  1.1497674e+002	  3.7479173e+004	
  5.3185472e+000	 -3.9619368e-001	  7.9577972e+001	  1.1508136e+002	  3.7056266e+004	
  5.2718560e+000	 -1.8513977e-001	  7.9643958e+001	  1.1500151e+002	  3.7964327e+004	
  5.2531484e+000	  2.5914145e-002	  7.9501514e+001	  1.1494582e+002	  3.8270589e+004	
  5.1851268e+000	  2.3696806e-001	  7.9590248e+001	  1.1507853e+002	  3.9191850e+004	
  5.2119232e+000	  4.4802197e-001	  7.9619351e+001	  1.1497768e+002	  3.8412637e+004	
  5.2308874e+000	  6.5907589e-001	  7.9399245e+001	  1.1500140e+002	  3.8661361e+004	
  5.2705905e+000	  8.5778391e-001	  7.9540804e+001	  1.1503100e+002	  3.9409505e+004	
  4.9975662e+000	  9.7446483e-001	  7.5216864e+001	  1.1361632e+002	  3.8577482e+004	
  4.9536927e+000	  1.0760577e+000	  7.3564230e+001	  1.1198799e+002	  3.8746419e+004	
  4.9697276e+000	  1.1776505e+000	  7.3526583e+001	  1.1201256e+002	  3.8590274e+004	
  4.9622924e+000	  1.2792434e+000	  7.3558721e+001	  1.1196499e+002	  3.8535933e+004	
  4.9935390e+000	  1.3596983e+000	  7.3675436e+001	  1.1221790e+002	  3.9187790e+004	
  5.0245978e+000	  1.4084272e+000	  7.3627006e+001	  1.1201130e+002	  3.8792791e+004	
  5.0296149e+000	  1.4568440e+000	  7.3400325e+001	  1.1192111e+002	  3.9280347e+004	
  5.0086543e+000	  1.5052607e+000	  7.3567392e+001	  1.1195293e+002	  3.9180553e+004	
  4.9979316e+000	  1.5536774e+000	  7.3508144e+001	  1.1192599e+002	  3.7256486e+004	
  4.9434430e+000	  1.9652436e+000	  7.3440099e+001	  1.1202414e+002	  4.0665839e+004	
  4.8151116e+000	  3.6645566e+000	  7.3716128e+001	  1.1207247e+002	  4.0979902e+004	
  4.8857960e+000	  5.0957027e+000	  7.3694500e+001	  1.1200220e+002	  4.0261512e+004	
  4.9109128e+000	  5.9679154e+000	  7.3638252e+001	  1.1212443e+002	  4.0160169e+004	
  4.8754851e+000	  5.5107037e+000	  7.3604858e+001	  1.1122130e+002	  4.0099790e+004	
  4.9102027e+000	  4.7202933e+000	  7.3640924e+001	  1.1001160e+002	  3.9294881e+004	
  4.9301787e+000	  3.9298829e+000	  7.3661737e+001	  1.1003512e+002	  3.9313876e+004	
  4.9057857e+000	  3.1394725e+000	  7.3528347e+001	  1.0979386e+002	  3.9300015e+004	
  4.8810005e+000	  2.3490621e+000	  7.3562476e+001	  1.0991582e+002	  3.9751471e+004	
  4.9161661e+000	  1.5996702e+000	  7.3665793e+001	  1.0806210e+002	  3.9220520e+004	
  4.8717017e+000	  1.4658912e+000	  7.3665098e+001	  1.0795575e+002	  3.9882272e+004	
  4.7937946e+000	  1.5385896e+000	  7.3566336e+001	  1.0794111e+002	  4.0925527e+004	
  4.8139888e+000	  1.6112880e+000	  7.3551619e+001	  1.0820492e+002	  4.0601898e+004	
  4.8643598e+000	  1.6839865e+000	  7.3538994e+001	  1.0805632e+002	  3.9821729e+004	
  4.8934743e+000	  1.7566849e+000	  7.3614378e+001	  1.0799719e+002	  3.9654088e+004	
  4.8959050e+000	  1.8293833e+000	  7.3704149e+001	  1.0798915e+002	  3.9598325e+004	
  4.9999776e+000	  1.9020817e+000	  7.3384605e+001	  1.0795773e+002	  3.7889672e+004	
  5.0659770e+000	  1.9747801e+000	  7.3641736e+001	  1.0806064e+002	  3.7245864e+004	
  5.0374424e+000	  2.0474785e+000	  7.3551636e+001	  1.0798336e+002	  3.7596562e+004	
  5.0364111e+000	  2.1261034e+000	  7.3628453e+001	  1.0796877e+002	  3.7792961e+004	
  5.0412744e+000	  2.2617875e+000	  7.3483185e+001	  1.0790018e+002	  3.7587089e+004	
  5.0352937e+000	  2.4117759e+000	  7.3555914e+001	  1.0808422e+002	  3.7701955e+004	
  5.0112014e+000	  2.5617642e+000	  7.3579946e+001	  1.0801914e+002	  3.8066507e+004	
  4.9773372e+000	  2.7352475e+000	  7.3587022e+001	  1.0803382e+002	  3.8271802e+004	
  5.0042110e+000	  3.5348554e+000	  7.3466478e+001	  1.0796799e+002	  3.8174688e+004	
  4.9905533e+000	  4.6218277e+000	  7.3693196e+001	  1.0796260e+002	  3.8507867e+004	
  5.0032344e+000	  6.1792325e+000	  7.3651493e+001	  1.0802765e+002	  3.8291993e+004	
  5.0050450e+000	  6.5371139e+000	  7.3635938e+001	  1.0797331e+002	  3.8505645e+004	
  4.9833107e+000	  6.2216146e+000	  7.3605192e+001	  1.0794854e+002	  3.8527353e+004	
  4.9602436e+000	  5.9061153e+000	  7.3592407e+001	  1.0798247e+002	  3.9113151e+004	
  4.9405491e+000	  5.5906159e+000	  7.3623133e+001	  1.0797687e+002	  3.8834163e+004	
  4.9335250e+000	  5.2751166e+000	  7.3484241e+001	  1.0784986e+002	  3.9529963e+004	
  4.9130327e+000	  4.9596173e+000	  7.3585927e+001	  1.0799793e+002	  3.9181882e+004	
  4.9036370e+000	  4.6441180e+000	  7.3615486e+001	  1.0803539e+002	  4.0099530e+004	
  4.8728395e+000	  4.3815066e+000	  7.3441627e+001	  1.0789273e+002	  3.9200857e+004	
  4.9134601e+000	  4.2596735e+000	  7.3672469e+001	  1.0789661e+002	  3.9403824e+004	
  5.0327414e+000	  4.1454557e+000	  7.3690117e+001	  1.0811056e+002	  3.8721477e+004	
  4.9600664e+000	  4.0312379e+000	  7.3465563e+001	  1.0800261e+002	  3.8844439e+004	
  4.8555469e+000	  3.8738768e+000	  7.3527307e+001	  1.0790540e+002	  3.9614015e+004	
  4.9249469e+000	  3.5098427e+000	  7.3671948e+001	  1.0796723e+002	  3.8412541e+004	
  4.9101831e+000	  3.1188059e+000	  7.3704097e+001	  1.0810167e+002	  3.8391481e+004	
  4.9155134e+000	  2.7277691e+000	  7.3598163e+001	  1.0803166e+002	  3.8491904e+004	
  4.8996325e+000	  2.3367323e+000	  7.3670958e+001	  1.0814259e+002	  3.8481478e+004	
  4.9247936e+000	  1.9336944e+000	  7.3413754e+001	  1.0814116e+002	  3.8408741e+004	
  4.9518146e+000	  1.4151002e+000	  7.3693221e+001	  1.0788757e+002	  3.9075672e+004	
  4.9526381e+000	  8.6753558e-001	  7.3554588e+001	  1.0799905e+002	  3.8368360e+004	
  4.9747580e+000	  7.9635093e-001	  7.3619423e+001	  1.0787694e+002	  3.9093716e+004	
  5.0338463e+000	  1.2508154e+000	  7.3567517e+001	  1.0795649e+002	  3.7431481e+004	
  4.9809400e+000	  1.7055943e+000	  7.3556155e+001	  1.0803645e+002	  3.8545947e+004	
  4.9648177e+000	  2.1603732e+000	  7.3594523e+001	  1.0805043e+002	  3.9007372e+004	
  4.9718853e+000	  2.6151521e+000	  7.3628747e+001	  1.0802939e+002	  3.8225822e+004	
  5.0377503e+000	  3.0699310e+000	  7.3529982e+001	  1.0800384e+002	  3.8513808e+004	
  5.0483274e+000	  3.5247099e+000	  7.3545036e+001	  1.0793115e+002	  3.8110179e+004	
  5.0232587e+000	  3.7913378e+000	  7.3555155e+001	  1.0790073e+002	  3.7488332e+004	
  5.0244461e+000	  3.6807283e+000	  7.3460573e+001	  1.0804028e+002	  3.7972411e+004	
  5.0253047e+000	  3.5595345e+000	  7.3596090e+001	  1.0785457e+002	  3.8223497e+004	
  5.0078071e+000	  3.4375217e+000	  7.3516326e+001	  1.0785209e+002	  3.8059114e+004	
  5.0304404e+000	  3.2936720e+000	  7.3678364e+001	  1.0798327e+002	  3.7675629e+004	
  5.0213922e+000	  3.1400954e+000	  7.3617329e+001	  1.0796694e+002	  3.8013295e+004	
  5.0395604e+000	  2.9865189e+000	  7.3621520e+001	  1.0805710e+002	  3.7954513e+004	
  5.0351099e+000	  2.8329423e+000	  7.3577407e+001	  1.0813373e+002	  3.9097243e+004	
  4.9823909e+000	  2.6793657e+000	  7.3617844e+001	  1.0820803e+002	  4.0159000e+004	
  4.9876909e+000	  2.5257892e+000	  7.3620166e+001	  1.0797969e+002	  3.9091903e+004	
  4.9730432e+000	  2.3722126e+000	  7.3438796e+001	  1.0799775e+002	  3.9566425e+004	
  4.9943143e+000	  2.2186360e+000	  7.3766459e+001	  1.0800556e+002	  3.9039290e+004	
  4.9889583e+000	  2.0650595e+000	  7.3678285e+001	  1.0804727e+002	  3.8025387e+004	
  5.0355488e+000	  1.9172748e+000	  7.3613955e+001	  1.0812029e+002	  3.7531638e+004	
  5.0374069e+000	  1.9238735e+000	  7.3601597e+001	  1.0797802e+002	  3.8166987e+004	
  5.0008032e+000	  1.9992363e+000	  7.3643866e+001	  1.0791877e+002	  3.7633652e+004	
  5.0097152e+000	  2.0745990e+000	  7.3626622e+001	  1.0796611e+002	  3.8023991e+004	
  4.9972307e+000	  2.1499618e+000	  7.3689001e+001	  1.0799197e+002	  3.8632852e+004	
  5.0484294e+000	  2.3962236e+000	  7.3648245e+001	  1.0801135e+002	  3.5722373e+004	
  5.0279548e+000	  3.2484836e+000	  7.3593903e+001	  1.0807116e+002	  3.9889665e+004	
  4.9727790e+000	  4.1540516e+000	  7.3593772e+001	  1.0762966e+002	  4.0463315e+004	
  4.9443596e+000	  5.0482875e+000	  7.3559148e+001	  1.0800159e+002	  4.0107486e+004	
  4.9523900e+000	  5.2402886e+000	  7.3530662e+001	  1.0804743e+002	  4.0259171e+004	
  4.9299825e+000	  5.0160911e+000	  7.3658462e+001	  1.0803780e+002	  4.0413795e+004	
  4.9062382e+000	  4.7918936e+000	  7.3593498e+001	  1.0810306e+002	  4.0051565e+004	
  4.9847763e+000	  4.5676961e+000	  7.3606641e+001	  1.0795707e+002	  4.0483105e+004	
  5.0183281e+000	  4.3434986e+000	  7.3577342e+001	  1.0796699e+002	  3.9743479e+004	
  4.9641402e+000	  4.1193011e+000	  7.3542296e+001	  1.0798733e+002	  4.0082015e+004	
  4.9660234e+000	  3.9043605e+000	  7.3638131e+001	  1.0799573e+002	  3.9023885e+004	
  5.0003858e+000	  3.8283619e+000	  7.3694696e+001	  1.0796958e+002	  3.8248569e+004	
  5.0128411e+000	  3.7989674e+000	  7.3642664e+001	  1.0798367e+002	  3.7755818e+004	
  4.9929787e+000	  3.7695729e+000	  7.3511431e+001	  1.0805697e+002	  3.8103522e+004	
  4.9672424e+000	  3.7401784e+000	  7.3628425e+001	  1.0803409e+002	  3.8844039e+004	
  4.9999973e+000	  3.7107840e+000	  7.3647515e+001	  1.0802727e+002	  3.8937639e+004	
  5.0180413e+000	  3.6813895e+000	  7.3521279e+001	  1.0798293e+002	  3.8438361e+004	
  5.0525197e+000	  3.6519950e+000	  7.3567766e+001	  1.0805799e+002	  3.8752632e+004	
  5.0580310e+000	  3.6226005e+000	  7.3617553e+001	  1.0942232e+002	  3.8987167e+004	
  5.0493044e+000	  3.5932061e+000	  7.3513318e+001	  1.1093988e+002	  3.8737488e+004	
  5.0584711e+000	  3.5756269e+000	  7.3648597e+001	  1.1221201e+002	  3.7965800e+004	
  5.0704840e+000	  3.7353782e+000	  7.3540299e+001	  1.1312287e+002	  3.7585430e+004	
  5.0562809e+000	  3.9546073e+000	  7.3544521e+001	  1.1295722e+002	  3.7680955e+004	
  5.0413328e+000	  4.1738364e+000	  7.3570846e+001	  1.1303898e+002	  3.7375106e+004	
  5.0729432e+000	  4.3930655e+000	  7.3552500e+001	  1.1301853e+002	  3.7067867e+004	
  5.0663683e+000	  4.6122945e+000	  7.3594378e+001	  1.1294234e+002	  3.8597472e+004	
  4.9636018e+000	  4.8315236e+000	  7.3554038e+001	  1.1298195e+002	  3.8758576e+004	
  4.9549265e+000	  5.0429507e+000	  7.3457980e+001	  1.1295635e+002	  3.8491640e+004	
  5.0065048e+000	  5.1372839e+000	  7.3595148e+001	  1.1298904e+002	  3.7299325e+004	
  5.0709295e+000	  5.1923436e+000	  7.3581967e+001	  1.1298720e+002	  3.6113252e+004	
  5.0126043e+000	  5.2474033e+000	  7.3637854e+001	  1.1294276e+002	  3.7676992e+004	
  5.0512914e+000	  5.3024630e+000	  7.3623192e+001	  1.1300747e+002	  3.7702942e+004	
  4.9906809e+000	  5.3575227e+000	  7.3491483e+001	  1.1296209e+002	  3.7427037e+004	
  4.9559457e+000	  5.4125825e+000	  7.3654848e+001	  1.1147544e+002	  3.7256218e+004	
  4.9662897e+000	  5.4172302e+000	  7.3600301e+001	  1.0996867e+002	  3.6915009e+004	
  4.9223840e+000	  5.3462073e+000	  7.3494755e+001	  1.1000084e+002	  3.7270306e+004	
  4.9430154e+000	  5.2744394e+000	  7.3570917e+001	  1.0996547e+002	  3.7810878e+004	
  4.8827189e+000	  5.2026716e+000	  7.3668171e+001	  1.1002815e+002	  3.7723134e+004	
  4.8781481e+000	  5.1309037e+000	  7.3533074e+001	  1.1005606e+002	  3.7928298e+004	
  4.8970850e+000	  5.0591358e+000	  7.3686086e+001	  1.1005269e+002	  3.7442997e+004	
  5.0052006e+000	  4.9873680e+000	  7.3750272e+001	  1.0995296e+002	  3.6205327e+004	
  5.0058320e+000	  4.9156001e+000	  7.3641376e+001	  1.0999131e+002	  3.7041761e+004	
  5.0239977e+000	  4.8438322e+000	  7.3746518e+001	  1.1009775e+002	  3.7191569e+004	
  5.0212852e+000	  4.7720643e+000	  7.3607768e+001	  1.0999403e+002	  3.6637993e+004	
  4.9994268e+000	  4.6749510e+000	  7.3495293e+001	  1.0987059e+002	  3.6403627e+004	
