  1.5000000e+001	  1.4372047e+001	  3.6266097e+001	
  1.5000000e+001	  1.4410442e+001	  3.6267148e+001	
  2.0000000e+001	  1.4445423e+001	  7.1618012e+001	
  2.0000000e+001	  1.5931764e+001	  6.3521811e+001	
  2.0000000e+001	  1.8262468e+001	  4.8812378e+001	
  2.0000000e+001	  1.9842735e+001	  3.8396171e+001	
  2.0000000e+001	  2.0323481e+001	  3.5066267e+001	
  2.0000000e+001	  2.0094301e+001	  3.6545870e+001	
  2.0000000e+001	  1.9682258e+001	  3.9417470e+001	
  2.0000000e+001	  1.9408752e+001	  4.1488597e+001	
  2.0000000e+001	  1.9346529e+001	  4.2184943e+001	
  2.0000000e+001	  1.9423404e+001	  4.1925072e+001	
  2.0000000e+001	  1.9536978e+001	  4.1372441e+001	
  2.0000000e+001	  1.9622269e+001	  4.0970455e+001	
  2.0000000e+001	  1.9664170e+001	  4.0838169e+001	
  2.0000000e+001	  1.9676924e+001	  4.0893723e+001	
  2.0000000e+001	  1.9680708e+001	  4.1007148e+001	
  2.0000000e+001	  1.9688317e+001	  4.1091896e+001	
  2.0000000e+001	  1.9702943e+001	  4.1123742e+001	
  2.0000000e+001	  1.9721966e+001	  4.1118161e+001	
  2.0000000e+001	  1.9741526e+001	  4.1100533e+001	
  2.0000000e+001	  1.9759164e+001	  4.1088000e+001	
  2.5000000e+001	  1.9774297e+001	  7.6427861e+001	
  2.5000000e+001	  2.1224538e+001	  6.8444143e+001	
  2.5000000e+001	  2.3543405e+001	  5.3691352e+001	
  2.5000000e+001	  2.5155595e+001	  4.2927613e+001	
  2.5000000e+001	  2.5672274e+001	  3.9207974e+001	
  2.5000000e+001	  2.5448241e+001	  4.0499869e+001	
  2.5000000e+001	  2.5010452e+001	  4.3399888e+001	
  2.5000000e+001	  2.4701287e+001	  4.5580673e+001	
  2.5000000e+001	  2.4609725e+001	  4.6357479e+001	
  2.5000000e+001	  2.4667043e+001	  4.6121655e+001	
  2.5000000e+001	  2.4769081e+001	  4.5544866e+001	
  2.5000000e+001	  2.4845499e+001	  4.5104892e+001	
  2.5000000e+001	  2.4877634e+001	  4.4944783e+001	
  2.5000000e+001	  2.4878582e+001	  4.4991173e+001	
  2.5000000e+001	  2.4869414e+001	  4.5108656e+001	
  2.5000000e+001	  2.4864594e+001	  4.5199383e+001	
  2.5000000e+001	  2.4868057e+001	  4.5233655e+001	
  2.5000000e+001	  2.4877284e+001	  4.5225678e+001	
  2.5000000e+001	  2.4887993e+001	  4.5203224e+001	
  2.5000000e+001	  2.4897324e+001	  4.5185866e+001	
  3.0000000e+001	  2.4904483e+001	  8.0522147e+001	
  3.0000000e+001	  2.6320272e+001	  7.2725466e+001	
  3.0000000e+001	  2.8616783e+001	  5.8089168e+001	
  3.0000000e+001	  3.0255319e+001	  4.7107359e+001	
  3.0000000e+001	  3.0818426e+001	  4.3016282e+001	
  3.0000000e+001	  3.0621056e+001	  4.4056296e+001	
  3.0000000e+001	  3.0180024e+001	  4.6904260e+001	
  3.0000000e+001	  2.9850147e+001	  4.9157880e+001	
  3.0000000e+001	  2.9737140e+001	  5.0021682e+001	
  3.0000000e+001	  2.9779528e+001	  4.9836108e+001	
  3.0000000e+001	  2.9873949e+001	  4.9264356e+001	
  3.0000000e+001	  2.9947141e+001	  4.8801691e+001	
  3.0000000e+001	  2.9976409e+001	  4.8617740e+001	
  3.0000000e+001	  2.9973153e+001	  4.8650992e+001	
  3.0000000e+001	  2.9958430e+001	  4.8766707e+001	
  3.0000000e+001	  2.9947510e+001	  4.8861934e+001	
  3.0000000e+001	  2.9945196e+001	  4.8901062e+001	
  3.0000000e+001	  2.9949382e+001	  4.8895255e+001	
  3.0000000e+001	  2.9955766e+001	  4.8872088e+001	
  3.0000000e+001	  2.9961224e+001	  4.8852699e+001	
  3.5000000e+001	  2.9964741e+001	  8.4187000e+001	
  3.5000000e+001	  3.1343850e+001	  7.6623449e+001	
  3.5000000e+001	  3.3608205e+001	  6.2204211e+001	
  3.5000000e+001	  3.5266455e+001	  5.1086780e+001	
  3.5000000e+001	  3.5881382e+001	  4.6624587e+001	
  3.5000000e+001	  3.5724416e+001	  4.7351689e+001	
  3.5000000e+001	  3.5292928e+001	  5.0087352e+001	
  3.5000000e+001	  3.4950708e+001	  5.2379229e+001	
  3.5000000e+001	  3.4817522e+001	  5.3342034e+001	
  3.5000000e+001	  3.4843979e+001	  5.3234197e+001	
  3.5000000e+001	  3.4930976e+001	  5.2686955e+001	
  3.5000000e+001	  3.5002522e+001	  5.2211178e+001	
  3.5000000e+001	  3.5032209e+001	  5.2000245e+001	
  3.5000000e+001	  3.5028352e+001	  5.2013535e+001	
  3.5000000e+001	  3.5011158e+001	  5.2122769e+001	
  3.5000000e+001	  3.4996528e+001	  5.2221335e+001	
  3.5000000e+001	  3.4990331e+001	  5.2266648e+001	
  3.5000000e+001	  3.4991043e+001	  5.2265810e+001	
  3.5000000e+001	  3.4994662e+001	  5.2244118e+001	
  3.5000000e+001	  3.4997874e+001	  5.2223727e+001	
  4.0000000e+001	  3.4999389e+001	  8.7556280e+001	
  4.0000000e+001	  3.6338559e+001	  8.0260004e+001	
  4.0000000e+001	  3.8561867e+001	  6.6133197e+001	
  4.0000000e+001	  4.0234246e+001	  5.4936006e+001	
  4.0000000e+001	  4.0902695e+001	  5.0109463e+001	
  4.0000000e+001	  4.0795619e+001	  5.0474672e+001	
  4.0000000e+001	  4.0383591e+001	  5.3041891e+001	
  4.0000000e+001	  4.0034166e+001	  5.5345362e+001	
  4.0000000e+001	  3.9882178e+001	  5.6404858e+001	
  4.0000000e+001	  3.9891399e+001	  5.6390803e+001	
  4.0000000e+001	  3.9969181e+001	  5.5888117e+001	
  4.0000000e+001	  4.0038695e+001	  5.5410129e+001	
  4.0000000e+001	  4.0069561e+001	  5.5175169e+001	
  4.0000000e+001	  4.0066978e+001	  5.5163248e+001	
  4.0000000e+001	  4.0049158e+001	  5.5260143e+001	
  4.0000000e+001	  4.0032171e+001	  5.5358889e+001	
  4.0000000e+001	  4.0022892e+001	  5.5410521e+001	
  4.0000000e+001	  4.0020737e+001	  5.5415818e+001	
  4.0000000e+001	  4.0022045e+001	  5.5397578e+001	
  4.0000000e+001	  4.0023539e+001	  5.5377456e+001	
  4.5000000e+001	  4.0023683e+001	  9.0708563e+001	
  4.5000000e+001	  4.1319292e+001	  8.3709650e+001	
  4.5000000e+001	  4.3493718e+001	  6.9936734e+001	
  4.5000000e+001	  4.5171899e+001	  5.8728087e+001	
  4.5000000e+001	  4.5897524e+001	  5.3524454e+001	
  4.5000000e+001	  4.5848681e+001	  5.3480288e+001	
  4.5000000e+001	  4.5465689e+001	  5.5819243e+001	
  4.5000000e+001	  4.5113807e+001	  5.8104463e+001	
  4.5000000e+001	  4.4943062e+001	  5.9261992e+001	
  4.5000000e+001	  4.4932726e+001	  5.9359756e+001	
  4.5000000e+001	  4.4998899e+001	  5.8921200e+001	
  4.5000000e+001	  4.5065299e+001	  5.8452333e+001	
  4.5000000e+001	  4.5097941e+001	  5.8193274e+001	
  4.5000000e+001	  4.5097563e+001	  5.8153452e+001	
  4.5000000e+001	  4.5080260e+001	  5.8233426e+001	
  4.5000000e+001	  4.5061814e+001	  5.8328987e+001	
  4.5000000e+001	  4.5049967e+001	  5.8385909e+001	
  4.5000000e+001	  4.5045152e+001	  5.8398267e+001	
  4.5000000e+001	  4.5044305e+001	  5.8384665e+001	
  4.5000000e+001	  4.5044245e+001	  5.8365865e+001	
  5.0000000e+001	  4.5043238e+001	  9.3696126e+001	
  5.0000000e+001	  4.6292648e+001	  8.7015289e+001	
  5.0000000e+001	  4.8410547e+001	  7.3653486e+001	
  5.0000000e+001	  5.0092038e+001	  6.2457530e+001	
  5.0000000e+001	  5.0871527e+001	  5.6907806e+001	
  5.0000000e+001	  5.0887209e+001	  5.6418830e+001	
  5.0000000e+001	  5.0539828e+001	  5.8489356e+001	
  5.0000000e+001	  5.0191040e+001	  6.0720533e+001	
  5.0000000e+001	  5.0003735e+001	  6.1961609e+001	
  5.0000000e+001	  4.9973417e+001	  6.2174288e+001	
  5.0000000e+001	  5.0025753e+001	  6.1815891e+001	
  5.0000000e+001	  5.0087326e+001	  6.1369488e+001	
  5.0000000e+001	  5.0121033e+001	  6.1093343e+001	
  5.0000000e+001	  5.0123349e+001	  6.1024458e+001	
  5.0000000e+001	  5.0107616e+001	  6.1082151e+001	
  5.0000000e+001	  5.0088557e+001	  6.1170180e+001	
  5.0000000e+001	  5.0074572e+001	  6.1230610e+001	
  5.0000000e+001	  5.0067188e+001	  6.1250446e+001	
  5.0000000e+001	  5.0064137e+001	  6.1242860e+001	
  5.0000000e+001	  5.0062492e+001	  6.1226662e+001	
  5.5000000e+001	  5.0060394e+001	  9.6556716e+001	
  5.5000000e+001	  5.1260229e+001	  9.0218854e+001	
  5.5000000e+001	  5.3314759e+001	  7.7319041e+001	
  5.5000000e+001	  5.4991222e+001	  6.6200191e+001	
  5.5000000e+001	  5.5824171e+001	  6.0316323e+001	
  5.5000000e+001	  5.5911255e+001	  5.9343195e+001	
  5.5000000e+001	  5.5611785e+001	  6.1064624e+001	
  5.5000000e+001	  5.5272655e+001	  6.3196318e+001	
  5.5000000e+001	  5.5069535e+001	  6.4513773e+001	
  5.5000000e+001	  5.5017078e+001	  6.4854393e+001	
  5.5000000e+001	  5.5051911e+001	  6.4600767e+001	
  5.5000000e+001	  5.5106199e+001	  6.4194515e+001	
  5.5000000e+001	  5.5140344e+001	  6.3907083e+001	
  5.5000000e+001	  5.5146044e+001	  6.3805898e+001	
  5.5000000e+001	  5.5132747e+001	  6.3836530e+001	
  5.5000000e+001	  5.5113847e+001	  6.3912526e+001	
  5.5000000e+001	  5.5098147e+001	  6.3974104e+001	
  5.5000000e+001	  5.5088284e+001	  6.4001240e+001	
  5.5000000e+001	  5.5082933e+001	  6.4000758e+001	
  5.5000000e+001	  5.5079589e+001	  6.3988417e+001	
  6.0000000e+001	  5.5076355e+001	  9.9319083e+001	
  6.0000000e+001	  5.6223548e+001	  9.3346392e+001	
  6.0000000e+001	  5.8207824e+001	  8.0959082e+001	
  6.0000000e+001	  5.9872441e+001	  6.9970355e+001	
  6.0000000e+001	  6.0759963e+001	  6.3752283e+001	
  6.0000000e+001	  6.0922844e+001	  6.2271239e+001	
  6.0000000e+001	  6.0677840e+001	  6.3602649e+001	
  6.0000000e+001	  6.0354735e+001	  6.5592415e+001	
  6.0000000e+001	  6.0139177e+001	  6.6962172e+001	
  6.0000000e+001	  6.0064109e+001	  6.7432405e+001	
  6.0000000e+001	  6.0080188e+001	  6.7290936e+001	
  6.0000000e+001	  6.0125335e+001	  6.6937022e+001	
  6.0000000e+001	  6.0158460e+001	  6.6648501e+001	
  6.0000000e+001	  6.0166914e+001	  6.6519993e+001	
  6.0000000e+001	  6.0156404e+001	  6.6521862e+001	
  6.0000000e+001	  6.0138293e+001	  6.6582020e+001	
  6.0000000e+001	  6.0121393e+001	  6.6641476e+001	
  6.0000000e+001	  6.0109283e+001	  6.6674410e+001	
  6.0000000e+001	  6.0101618e+001	  6.6681177e+001	
  6.0000000e+001	  6.0096441e+001	  6.6673683e+001	
  6.5000000e+001	  6.0091942e+001	  1.0000000e+002	
  6.5000000e+001	  6.1144463e+001	  9.6695709e+001	
  6.5000000e+001	  6.3025303e+001	  8.5073847e+001	
  6.5000000e+001	  6.4683491e+001	  7.4209757e+001	
  6.5000000e+001	  6.5654525e+001	  6.7483357e+001	
  6.5000000e+001	  6.5925573e+001	  6.5283488e+001	
  6.5000000e+001	  6.5757143e+001	  6.6072450e+001	
  6.5000000e+001	  6.5459104e+001	  6.7850631e+001	
  6.5000000e+001	  6.5230109e+001	  6.9270081e+001	
  6.5000000e+001	  6.5126903e+001	  6.9899755e+001	
  6.5000000e+001	  6.5118343e+001	  6.9905202e+001	
  6.5000000e+001	  6.5150477e+001	  6.9626722e+001	
  6.5000000e+001	  6.5180845e+001	  6.9346774e+001	
  6.5000000e+001	  6.5191843e+001	  6.9190575e+001	
  6.5000000e+001	  6.5184631e+001	  6.9158316e+001	
  6.5000000e+001	  6.5167884e+001	  6.9196588e+001	
  6.5000000e+001	  6.5150016e+001	  6.9250050e+001	
  6.5000000e+001	  6.5135500e+001	  6.9287564e+001	
  6.5000000e+001	  6.5125106e+001	  6.9302247e+001	
  6.5000000e+001	  6.5117601e+001	  6.9301016e+001	
  7.0000000e+001	  6.5111391e+001	  1.0000000e+002	
  7.0000000e+001	  6.6059159e+001	  1.0000000e+002	
  7.0000000e+001	  6.7821146e+001	  8.9313221e+001	
  7.0000000e+001	  6.9464381e+001	  7.8643401e+001	
  7.0000000e+001	  7.0516675e+001	  7.1437682e+001	
  7.0000000e+001	  7.0905934e+001	  6.8462049e+001	
  7.0000000e+001	  7.0830468e+001	  6.8602424e+001	
  7.0000000e+001	  7.0571467e+001	  7.0072850e+001	
  7.0000000e+001	  7.0335936e+001	  7.1489756e+001	
  7.0000000e+001	  7.0205184e+001	  7.2268216e+001	
  7.0000000e+001	  7.0169403e+001	  7.2432113e+001	
  7.0000000e+001	  7.0183741e+001	  7.2257267e+001	
  7.0000000e+001	  7.0207706e+001	  7.2008152e+001	
  7.0000000e+001	  7.0219642e+001	  7.1833662e+001	
  7.0000000e+001	  7.0215474e+001	  7.1767832e+001	
  7.0000000e+001	  7.0200605e+001	  7.1779442e+001	
  7.0000000e+001	  7.0182376e+001	  7.1821261e+001	
  7.0000000e+001	  7.0165780e+001	  7.1859442e+001	
  7.0000000e+001	  7.0152598e+001	  7.1880688e+001	
  7.0000000e+001	  7.0142437e+001	  7.1886304e+001	
  7.5000000e+001	  7.0134095e+001	  1.0000000e+002	
  7.5000000e+001	  7.0980577e+001	  1.0000000e+002	
  7.5000000e+001	  7.2557879e+001	  9.3948428e+001	
  7.5000000e+001	  7.4129290e+001	  8.3900512e+001	
  7.5000000e+001	  7.5272379e+001	  7.6198403e+001	
  7.5000000e+001	  7.5823806e+001	  7.2182480e+001	
  7.5000000e+001	  7.5893163e+001	  7.1334810e+001	
  7.5000000e+001	  7.5708901e+001	  7.2249748e+001	
  7.5000000e+001	  7.5481061e+001	  7.3552656e+001	
  7.5000000e+001	  7.5320997e+001	  7.4475346e+001	
  7.5000000e+001	  7.5248585e+001	  7.4847916e+001	
  7.5000000e+001	  7.5236040e+001	  7.4828741e+001	
  7.5000000e+001	  7.5247290e+001	  7.4646808e+001	
  7.5000000e+001	  7.5257003e+001	  7.4470859e+001	
  7.5000000e+001	  7.5255235e+001	  7.4371855e+001	
  7.5000000e+001	  7.5242783e+001	  7.4349130e+001	
  7.5000000e+001	  7.5224831e+001	  7.4370688e+001	
  7.5000000e+001	  7.5206337e+001	  7.4403867e+001	
  7.5000000e+001	  7.5190019e+001	  7.4429689e+001	
  7.5000000e+001	  7.5176497e+001	  7.4442826e+001	
  8.0000000e+001	  7.5165198e+001	  1.0000000e+002	
  8.0000000e+001	  7.5913177e+001	  1.0000000e+002	
  8.0000000e+001	  7.7311175e+001	  9.8490482e+001	
  8.0000000e+001	  7.8797499e+001	  8.9151044e+001	
  8.0000000e+001	  8.0003894e+001	  8.1145405e+001	
  8.0000000e+001	  8.0702198e+001	  7.6207778e+001	
  8.0000000e+001	  8.0918529e+001	  7.4373989e+001	
  8.0000000e+001	  8.0829653e+001	  7.4603688e+001	
  8.0000000e+001	  8.0630935e+001	  7.5648358e+001	
  8.0000000e+001	  8.0454335e+001	  7.6622909e+001	
  8.0000000e+001	  8.0348766e+001	  7.7171998e+001	
  8.0000000e+001	  8.0306407e+001	  7.7320092e+001	
  8.0000000e+001	  8.0299125e+001	  7.7238625e+001	
  8.0000000e+001	  8.0301478e+001	  7.7092210e+001	
  8.0000000e+001	  8.0299116e+001	  7.6978105e+001	
  8.0000000e+001	  8.0288176e+001	  7.6925658e+001	
  8.0000000e+001	  8.0270897e+001	  7.6922762e+001	
  8.0000000e+001	  8.0251256e+001	  7.6944064e+001	
  8.0000000e+001	  8.0232307e+001	  7.6968992e+001	
  8.0000000e+001	  8.0215486e+001	  7.6987102e+001	
  7.5000000e+001	  8.0200929e+001	  4.1654164e+001	
  7.5000000e+001	  7.8733101e+001	  4.9772948e+001	
  7.5000000e+001	  7.6368963e+001	  6.4864106e+001	
  7.5000000e+001	  7.4711222e+001	  7.5987848e+001	
  7.5000000e+001	  7.4119101e+001	  8.0298531e+001	
  7.5000000e+001	  7.4239768e+001	  7.9827789e+001	
  7.5000000e+001	  7.4618591e+001	  7.7479932e+001	
  7.5000000e+001	  7.4957136e+001	  7.5252419e+001	
  7.5000000e+001	  7.5141966e+001	  7.3964551e+001	
  7.5000000e+001	  7.5183560e+001	  7.3608952e+001	
  7.5000000e+001	  7.5144029e+001	  7.3808732e+001	
  7.5000000e+001	  7.5084047e+001	  7.4170223e+001	
  7.5000000e+001	  7.5039047e+001	  7.4451838e+001	
  7.5000000e+001	  7.5018357e+001	  7.4581148e+001	
  7.5000000e+001	  7.5015741e+001	  7.4591672e+001	
  7.5000000e+001	  7.5021339e+001	  7.4545273e+001	
  7.5000000e+001	  7.5027326e+001	  7.4493695e+001	
  7.5000000e+001	  7.5030216e+001	  7.4461412e+001	
  7.5000000e+001	  7.5029841e+001	  7.4450957e+001	
  7.5000000e+001	  7.5027480e+001	  7.4454696e+001	
  7.0000000e+001	  7.5024590e+001	  3.9120867e+001	
  7.0000000e+001	  7.3552210e+001	  4.7348330e+001	
  7.0000000e+001	  7.1176074e+001	  6.2602782e+001	
  7.0000000e+001	  6.9521387e+001	  7.3788620e+001	
  7.0000000e+001	  6.8955899e+001	  7.7993410e+001	
  7.0000000e+001	  6.9116625e+001	  7.7310321e+001	
  7.0000000e+001	  6.9528793e+001	  7.4780194e+001	
  7.0000000e+001	  6.9882856e+001	  7.2481954e+001	
  7.0000000e+001	  7.0066487e+001	  7.1234788e+001	
  7.0000000e+001	  7.0099591e+001	  7.0971945e+001	
  7.0000000e+001	  7.0052615e+001	  7.1260790e+001	
  7.0000000e+001	  6.9991756e+001	  7.1668138e+001	
  7.0000000e+001	  6.9952120e+001	  7.1951883e+001	
  7.0000000e+001	  6.9939828e+001	  7.2059539e+001	
  7.0000000e+001	  6.9945773e+001	  7.2043624e+001	
  7.0000000e+001	  6.9958173e+001	  7.1979505e+001	
  7.0000000e+001	  6.9968973e+001	  7.1921313e+001	
  7.0000000e+001	  6.9975234e+001	  7.1890517e+001	
  7.0000000e+001	  6.9977578e+001	  7.1884695e+001	
  7.0000000e+001	  6.9977895e+001	  7.1892181e+001	
  6.5000000e+001	  6.9977825e+001	  3.6559928e+001	
  6.5000000e+001	  6.8497298e+001	  4.4865271e+001	
  6.5000000e+001	  6.6107436e+001	  6.0240566e+001	
  6.5000000e+001	  6.4450413e+001	  7.1472702e+001	
  6.5000000e+001	  6.3902461e+001	  7.5584328e+001	
  6.5000000e+001	  6.4092722e+001	  7.4715663e+001	
  6.5000000e+001	  6.4528284e+001	  7.2030543e+001	
  6.5000000e+001	  6.4889729e+001	  6.9680348e+001	
  6.5000000e+001	  6.5065264e+001	  6.8487425e+001	
  6.5000000e+001	  6.5085126e+001	  6.8318717e+001	
  6.5000000e+001	  6.5027568e+001	  6.8688627e+001	
  6.5000000e+001	  6.4963183e+001	  6.9131771e+001	
  6.5000000e+001	  6.4925853e+001	  6.9411608e+001	
  6.5000000e+001	  6.4918634e+001	  6.9494804e+001	
  6.5000000e+001	  6.4929473e+001	  6.9453496e+001	
  6.5000000e+001	  6.4944934e+001	  6.9374810e+001	
  6.5000000e+001	  6.4956916e+001	  6.9314005e+001	
  6.5000000e+001	  6.4963300e+001	  6.9287572e+001	
  6.5000000e+001	  6.4965522e+001	  6.9287791e+001	
  6.5000000e+001	  6.4965974e+001	  6.9299557e+001	
  6.0000000e+001	  6.4966429e+001	  3.3968764e+001	
  6.0000000e+001	  6.3479479e+001	  4.2324451e+001	
  6.0000000e+001	  6.1079201e+001	  5.7781101e+001	
  6.0000000e+001	  5.9419309e+001	  6.9045769e+001	
  6.0000000e+001	  5.8884331e+001	  7.3079184e+001	
  6.0000000e+001	  5.9097951e+001	  7.2053270e+001	
  6.0000000e+001	  5.9551296e+001	  6.9240185e+001	
  6.0000000e+001	  5.9915806e+001	  6.6858338e+001	
  6.0000000e+001	  6.0081556e+001	  6.5723264e+001	
  6.0000000e+001	  6.0087743e+001	  6.5644153e+001	
  6.0000000e+001	  6.0020229e+001	  6.6083302e+001	
  6.0000000e+001	  5.9952640e+001	  6.6552274e+001	
  6.0000000e+001	  5.9917441e+001	  6.6821626e+001	
  6.0000000e+001	  5.9914098e+001	  6.6881079e+001	
  6.0000000e+001	  5.9928347e+001	  6.6817631e+001	
  6.0000000e+001	  5.9945410e+001	  6.6728109e+001	
  6.0000000e+001	  5.9957383e+001	  6.6667163e+001	
  6.0000000e+001	  5.9962964e+001	  6.6646202e+001	
  6.0000000e+001	  5.9964365e+001	  6.6652367e+001	
  6.0000000e+001	  5.9964384e+001	  6.6667695e+001	
  5.5000000e+001	  5.9964815e+001	  3.1337764e+001	
  5.5000000e+001	  5.8474917e+001	  3.9714988e+001	
  5.5000000e+001	  5.6069256e+001	  5.5211671e+001	
  5.5000000e+001	  5.4407353e+001	  6.6494861e+001	
  5.5000000e+001	  5.3882950e+001	  7.0458719e+001	
  5.5000000e+001	  5.4112867e+001	  6.9318211e+001	
  5.5000000e+001	  5.4579485e+001	  6.6404836e+001	
  5.5000000e+001	  5.4944684e+001	  6.4005881e+001	
  5.5000000e+001	  5.5100458e+001	  6.2928802e+001	
  5.5000000e+001	  5.5093996e+001	  6.2930888e+001	
  5.5000000e+001	  5.5018037e+001	  6.3427026e+001	
  5.5000000e+001	  5.4948201e+001	  6.3912831e+001	
  5.5000000e+001	  5.4915055e+001	  6.4169596e+001	
  5.5000000e+001	  5.4915369e+001	  6.4204234e+001	
  5.5000000e+001	  5.4932253e+001	  6.4121606e+001	
  5.5000000e+001	  5.4950123e+001	  6.4024688e+001	
  5.5000000e+001	  5.4961499e+001	  6.3965914e+001	
  5.5000000e+001	  5.4965948e+001	  6.3951169e+001	
  5.5000000e+001	  5.4966398e+001	  6.3962765e+001	
  5.5000000e+001	  5.4965892e+001	  6.3980922e+001	
  5.0000000e+001	  5.4966210e+001	  2.8651133e+001	
  5.0000000e+001	  5.3476571e+001	  3.7025923e+001	
  5.0000000e+001	  5.1072198e+001	  5.2512782e+001	
  5.0000000e+001	  4.9409973e+001	  6.3796974e+001	
  5.0000000e+001	  4.8891216e+001	  6.7719786e+001	
  5.0000000e+001	  4.9133539e+001	  6.6487999e+001	
  5.0000000e+001	  4.9609041e+001	  6.3502857e+001	
  5.0000000e+001	  4.9972597e+001	  6.1102694e+001	
  5.0000000e+001	  5.0118384e+001	  6.0084094e+001	
  5.0000000e+001	  5.0100664e+001	  6.0157989e+001	
  5.0000000e+001	  5.0017935e+001	  6.0699079e+001	
  5.0000000e+001	  4.9946891e+001	  6.1193467e+001	
  5.0000000e+001	  4.9916212e+001	  6.1433364e+001	
  5.0000000e+001	  4.9919517e+001	  6.1446360e+001	
  5.0000000e+001	  4.9938250e+001	  6.1348862e+001	
  5.0000000e+001	  4.9956364e+001	  6.1247618e+001	
  5.0000000e+001	  4.9966883e+001	  6.1192193e+001	
  5.0000000e+001	  4.9970166e+001	  6.1183356e+001	
  5.0000000e+001	  4.9969708e+001	  6.1199540e+001	
  5.0000000e+001	  4.9968749e+001	  6.1219462e+001	
  4.5000000e+001	  4.9968951e+001	  2.5889255e+001	
  4.5000000e+001	  4.8485641e+001	  3.4218118e+001	
  4.5000000e+001	  4.6087323e+001	  4.9658246e+001	
  4.5000000e+001	  4.4425549e+001	  6.0932685e+001	
  4.5000000e+001	  4.3908547e+001	  6.4836332e+001	
  4.5000000e+001	  4.4157763e+001	  6.3548301e+001	
  4.5000000e+001	  4.4638000e+001	  6.0519186e+001	
  4.5000000e+001	  4.4997628e+001	  5.8134222e+001	
  4.5000000e+001	  4.5134741e+001	  5.7166072e+001	
  4.5000000e+001	  4.5107906e+001	  5.7297298e+001	
  4.5000000e+001	  4.5020111e+001	  5.7871057e+001	
  4.5000000e+001	  4.4948556e+001	  5.8368112e+001	
  4.5000000e+001	  4.4919897e+001	  5.8593008e+001	
  4.5000000e+001	  4.4925803e+001	  5.8586017e+001	
  4.5000000e+001	  4.4945827e+001	  5.8476669e+001	
  4.5000000e+001	  4.4963745e+001	  5.8373523e+001	
  4.5000000e+001	  4.4973196e+001	  5.8322445e+001	
  4.5000000e+001	  4.4975295e+001	  5.8319238e+001	
  4.5000000e+001	  4.4973988e+001	  5.8339199e+001	
  4.5000000e+001	  4.4972626e+001	  5.8360111e+001	
  4.0000000e+001	  4.4972704e+001	  2.3029098e+001	
  4.0000000e+001	  4.3500297e+001	  3.1279264e+001	
  4.0000000e+001	  4.1115650e+001	  4.6616403e+001	
  4.0000000e+001	  3.9456348e+001	  5.7861077e+001	
  4.0000000e+001	  3.8936750e+001	  6.1769715e+001	
  4.0000000e+001	  3.9186197e+001	  6.0467812e+001	
  4.0000000e+001	  3.9666013e+001	  5.7429331e+001	
  4.0000000e+001	  4.0020633e+001	  5.5067622e+001	
  4.0000000e+001	  4.0149632e+001	  5.4146841e+001	
  4.0000000e+001	  4.0115681e+001	  5.4321899e+001	
  4.0000000e+001	  4.0024639e+001	  5.4915240e+001	
  4.0000000e+001	  3.9953383e+001	  5.5408223e+001	
